rain_1h,snow_1h,clouds_all,date_time,traffic_volume,temp_c,hour,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,is_rush_hour,is_holiday,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,congestion
0.0,0.0,56,2013-10-11 10:00:00,4813,16.480000000000018,10,4,10,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,56,2013-10-11 11:00:00,5187,19.450000000000045,11,4,10,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,24,2013-10-11 12:00:00,5401,21.33000000000004,12,4,10,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,24,2013-10-11 14:00:00,5810,22.189999999999998,14,4,10,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,80,2013-10-11 15:00:00,6177,21.939999999999998,15,4,10,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,80,2013-10-11 17:00:00,6038,22.230000000000018,17,4,10,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,92,2013-10-11 18:00:00,5142,22.379999999999995,18,4,10,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,44,2013-10-11 21:00:00,3048,20.629999999999995,21,4,10,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.96,0.0,44,2013-10-11 23:00:00,2943,17.970000000000027,23,4,10,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.68,0.0,44,2013-10-12 00:00:00,1297,15.78000000000003,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,0.0,44,2013-10-12 01:00:00,812,14.200000000000045,1,5,10,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,44,2013-10-12 03:00:00,418,11.400000000000034,3,5,10,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1,2013-10-12 04:00:00,469,10.560000000000002,4,5,10,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-12 06:00:00,1548,9.510000000000048,6,5,10,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,64,2013-10-12 12:00:00,5377,12.090000000000032,12,5,10,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,64,2013-10-12 13:00:00,5203,11.879999999999995,13,5,10,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,64,2013-10-12 14:00:00,5334,11.640000000000043,14,5,10,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.25,0.0,76,2013-10-12 15:00:00,5351,10.170000000000016,15,5,10,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,76,2013-10-12 16:00:00,5463,10.060000000000002,16,5,10,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.25,0.0,76,2013-10-12 18:00:00,4724,10.160000000000025,18,5,10,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,24,2013-10-12 23:00:00,2186,7.2000000000000455,23,5,10,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-13 00:00:00,1489,7.230000000000018,0,6,10,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-13 02:00:00,730,6.3700000000000045,2,6,10,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-13 03:00:00,415,5.400000000000034,3,6,10,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-13 04:00:00,351,3.8500000000000227,4,6,10,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-13 10:00:00,4850,9.480000000000018,10,6,10,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-13 12:00:00,4521,12.160000000000025,12,6,10,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-13 15:00:00,4930,14.620000000000005,15,6,10,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-13 16:00:00,5353,14.220000000000027,16,6,10,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0,2013-10-13 23:00:00,1084,5.430000000000007,23,6,10,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-14 00:00:00,615,4.57000000000005,0,0,10,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-14 02:00:00,291,3.920000000000016,2,0,10,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,8,2013-10-14 03:00:00,388,3.5500000000000114,3,0,10,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,8,2013-10-14 05:00:00,2694,4.439999999999998,5,0,10,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,44,2013-10-14 06:00:00,5729,4.840000000000032,6,0,10,1.0,6.123233995736766e-17,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,44,2013-10-14 08:00:00,5737,6.3799999999999955,8,0,10,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,88,2013-10-14 09:00:00,4899,7.0400000000000205,9,0,10,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,88,2013-10-14 11:00:00,4507,8.57000000000005,11,0,10,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,92,2013-10-14 12:00:00,4696,9.910000000000025,12,0,10,1.2246467991473532e-16,-1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,92,2013-10-14 14:00:00,5397,11.689999999999998,14,0,10,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,92,2013-10-14 18:00:00,4508,11.25,18,0,10,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0.3,0.0,92,2013-10-14 21:00:00,2169,10.439999999999998,21,0,10,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.39,0.0,92,2013-10-15 00:00:00,477,9.53000000000003,0,1,10,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.27,0.0,92,2013-10-15 03:00:00,340,8.920000000000016,3,1,10,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.66,0.0,92,2013-10-15 06:00:00,5452,9.140000000000043,6,1,10,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.25,0.0,92,2013-10-15 10:00:00,4480,11.110000000000014,10,1,10,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,0.0,92,2013-10-15 11:00:00,4773,11.370000000000005,11,1,10,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.02,0.0,92,2013-10-15 12:00:00,4989,11.450000000000045,12,1,10,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.64,0.0,92,2013-10-15 15:00:00,5901,10.120000000000005,15,1,10,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.42,0.0,92,2013-10-15 17:00:00,6237,9.770000000000039,17,1,10,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.51,0.0,92,2013-10-15 18:00:00,4833,9.470000000000027,18,1,10,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,0.0,92,2013-10-15 21:00:00,2486,9.050000000000011,21,1,10,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.35,0.0,92,2013-10-15 23:00:00,964,8.25,23,1,10,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,0.0,92,2013-10-16 00:00:00,496,7.730000000000018,0,2,10,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,0.0,92,2013-10-16 02:00:00,268,7.5,2,2,10,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,0.0,20,2013-10-16 08:00:00,5995,6.800000000000011,8,2,10,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.25,0.0,20,2013-10-16 09:00:00,5290,6.710000000000036,9,2,10,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,20,2013-10-16 11:00:00,4910,6.8700000000000045,11,2,10,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,20,2013-10-16 12:00:00,4936,7.660000000000025,12,2,10,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,20,2013-10-16 13:00:00,5055,8.710000000000036,13,2,10,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,20,2013-10-16 14:00:00,5476,10.010000000000048,14,2,10,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0,2013-10-16 15:00:00,6088,11.060000000000002,15,2,10,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0,2013-10-16 17:00:00,6344,11.620000000000005,17,2,10,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0,2013-10-16 18:00:00,5013,10.75,18,2,10,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0,2013-10-16 20:00:00,2980,6.2900000000000205,20,2,10,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-16 21:00:00,2618,4.670000000000016,21,2,10,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-17 00:00:00,604,3.5600000000000023,0,3,10,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-17 01:00:00,344,3.580000000000041,1,3,10,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-17 03:00:00,406,4.740000000000009,3,3,10,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-17 05:00:00,2781,4.730000000000018,5,3,10,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-17 06:00:00,5762,4.6200000000000045,6,3,10,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0,2013-10-17 08:00:00,5413,4.6299999999999955,8,3,10,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,92,2013-10-17 09:00:00,5374,5.28000000000003,9,3,10,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,92,2013-10-17 12:00:00,5271,10.07000000000005,12,3,10,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,92,2013-10-17 14:00:00,5567,13.379999999999995,14,3,10,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,92,2013-10-17 15:00:00,6271,12.870000000000005,15,3,10,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,92,2013-10-17 16:00:00,6659,12.03000000000003,16,3,10,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.25,0.0,92,2013-10-17 17:00:00,6279,11.080000000000041,17,3,10,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,92,2013-10-17 18:00:00,4964,10.410000000000025,18,3,10,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.64,0.0,92,2013-10-17 19:00:00,3452,9.439999999999998,19,3,10,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.39,0.0,92,2013-10-17 20:00:00,2959,8.57000000000005,20,3,10,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.8,0.0,76,2013-10-17 21:00:00,2688,8.240000000000009,21,3,10,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.91,0.0,76,2013-10-17 22:00:00,2322,7.660000000000025,22,3,10,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.21,0.0,76,2013-10-17 23:00:00,1236,7.050000000000011,23,3,10,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.13,0.0,68,2013-10-18 00:00:00,686,6.350000000000023,0,4,10,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.09,0.0,68,2013-10-18 01:00:00,424,5.800000000000011,1,4,10,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.89,0.0,68,2013-10-18 02:00:00,341,5.010000000000048,2,4,10,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.53,0.0,44,2013-10-18 03:00:00,396,4.830000000000041,3,4,10,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.44,0.0,44,2013-10-18 04:00:00,780,4.640000000000043,4,4,10,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,0.0,44,2013-10-18 05:00:00,2620,4.340000000000032,5,4,10,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.38,0.0,48,2013-10-18 06:00:00,5419,4.28000000000003,6,4,10,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,48,2013-10-18 08:00:00,5370,3.6200000000000045,8,4,10,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,48,2013-10-18 09:00:00,4998,3.590000000000032,9,4,10,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.25,0.0,32,2013-10-18 10:00:00,4751,5.07000000000005,10,4,10,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,32,2013-10-18 11:00:00,5225,6.930000000000007,11,4,10,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,32,2013-10-18 12:00:00,5462,8.770000000000039,12,4,10,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,32,2013-10-18 14:00:00,5799,10.350000000000023,14,4,10,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,56,2013-10-18 15:00:00,5935,10.670000000000016,15,4,10,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,56,2013-10-18 16:00:00,6277,10.180000000000007,16,4,10,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.25,0.0,56,2013-10-18 17:00:00,5674,9.760000000000048,17,4,10,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,92,2013-10-18 18:00:00,4927,8.990000000000009,18,4,10,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,92,2013-10-18 20:00:00,3239,5.310000000000002,20,4,10,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-18 21:00:00,3146,5.03000000000003,21,4,10,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-18 22:00:00,3518,5.07000000000005,22,4,10,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-18 23:00:00,2130,5.170000000000016,23,4,10,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,0.0,0,2013-10-19 00:00:00,1312,5.2000000000000455,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0,2013-10-19 01:00:00,829,4.960000000000036,1,5,10,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-19 02:00:00,649,4.3700000000000045,2,5,10,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-19 03:00:00,393,3.0300000000000296,3,5,10,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,2013-10-19 05:00:00,854,0.6570000000000391,5,5,10,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,64,2013-10-19 06:00:00,1452,1.1020000000000323,6,5,10,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
